Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Myanmar,MMR,Control of Corruption: Percentile Rank,CC.PER.RNK,12.73584938
Brazil,BRA,Rule of Law: Estimate,RL.EST,-0.257250935
Cambodia,KHM,Voice and Accountability: Percentile Rank,VA.PER.RNK,13.04347801
Brunei Darussalam,BRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.257367969
Brunei Darussalam,BRN,Voice and Accountability: Estimate,VA.EST,-0.816516161
Angola,AGO,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.20754719
Brunei Darussalam,BRN,Control of Corruption: Estimate,CC.EST,1.174819589
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,13.20754719
Brunei Darussalam,BRN,Government Effectiveness: Estimate,GE.EST,1.422244668
Cameroon,CMR,Control of Corruption: Percentile Rank,CC.PER.RNK,13.20754719
Guatemala,GTM,Rule of Law: Percentile Rank,RL.PER.RNK,13.20754719
Brunei Darussalam,BRN,Regulatory Quality: Estimate,RQ.EST,1.067043424
Russian Federation,RUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,13.20754719
Brunei Darussalam,BRN,Rule of Law: Estimate,RL.EST,0.934209585
Vietnam,VNM,Voice and Accountability: Percentile Rank,VA.PER.RNK,13.52657032
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.24625206
Bulgaria,BGR,Voice and Accountability: Estimate,VA.EST,0.285204858
Lebanon,LBN,Control of Corruption: Percentile Rank,CC.PER.RNK,13.679245
Bulgaria,BGR,Control of Corruption: Estimate,CC.EST,-0.157897115
Lebanon,LBN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,13.679245
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,-0.270799845
Lebanon,LBN,Rule of Law: Percentile Rank,RL.PER.RNK,13.679245
Nicaragua,NIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.679245
Bulgaria,BGR,Regulatory Quality: Estimate,RQ.EST,0.320686907
Turkiye,TUR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,13.679245
Bulgaria,BGR,Rule of Law: Estimate,RL.EST,-0.107211575
Djibouti,DJI,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.00966167
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.782517433
Burkina Faso,BFA,Voice and Accountability: Estimate,VA.EST,-0.633902013
Algeria,DZA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,14.15094376
Burkina Faso,BFA,Control of Corruption: Estimate,CC.EST,-0.08361081
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,14.15094376
Burkina Faso,BFA,Government Effectiveness: Estimate,GE.EST,-0.825155377
Guinea,GIN,Rule of Law: Percentile Rank,RL.PER.RNK,14.15094376
"Iran, Islamic Rep.",IRN,Control of Corruption: Percentile Rank,CC.PER.RNK,14.15094376
Burkina Faso,BFA,Regulatory Quality: Estimate,RQ.EST,-0.468305677
Nigeria,NGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,14.15094376
Burkina Faso,BFA,Rule of Law: Estimate,RL.EST,-0.60767895
Russian Federation,RUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.49275398
Burundi,BDI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.188869476
Burundi,BDI,Voice and Accountability: Estimate,VA.EST,-1.387992978
Djibouti,DJI,Rule of Law: Percentile Rank,RL.PER.RNK,14.62264156
Burundi,BDI,Control of Corruption: Estimate,CC.EST,-1.518141747
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,14.62264156
Burundi,BDI,Government Effectiveness: Estimate,GE.EST,-1.262840748
Madagascar,MDG,Government Effectiveness: Percentile Rank,GE.PER.RNK,14.62264156
Mauritania,MRT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,14.62264156
Burundi,BDI,Regulatory Quality: Estimate,RQ.EST,-0.947485685
Nigeria,NGA,Control of Corruption: Percentile Rank,CC.PER.RNK,14.62264156
Burundi,BDI,Rule of Law: Estimate,RL.EST,-1.277139783
Eswatini,SWZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,14.97584534
Cabo Verde,CPV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.929428399
Cabo Verde,CPV,Voice and Accountability: Estimate,VA.EST,0.935108244
"Congo, Rep.",COG,Rule of Law: Percentile Rank,RL.PER.RNK,15.09433937
Cabo Verde,CPV,Control of Corruption: Estimate,CC.EST,0.983122945
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,15.09433937
Cabo Verde,CPV,Government Effectiveness: Estimate,GE.EST,-0.026202837
Paraguay,PRY,Control of Corruption: Percentile Rank,CC.PER.RNK,15.09433937
Sierra Leone,SLE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,15.09433937
Cabo Verde,CPV,Regulatory Quality: Estimate,RQ.EST,0.263682216
Suriname,SUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.09433937
Cabo Verde,CPV,Rule of Law: Estimate,RL.EST,0.36523217
Central African Republic,CAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,15.45893764
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.036172446
Cambodia,KHM,Voice and Accountability: Estimate,VA.EST,-1.309167027
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,15.56603813
Cambodia,KHM,Control of Corruption: Estimate,CC.EST,-1.24149859
Bangladesh,BGD,Control of Corruption: Percentile Rank,CC.PER.RNK,15.56603813
Cambodia,KHM,Government Effectiveness: Estimate,GE.EST,-0.351662397
Cameroon,CMR,Rule of Law: Percentile Rank,RL.PER.RNK,15.56603813
Guinea,GIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.56603813
Cambodia,KHM,Regulatory Quality: Estimate,RQ.EST,-0.709801018
Guinea,GIN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,15.56603813
Cambodia,KHM,Rule of Law: Estimate,RL.EST,-0.866584659
"Congo, Rep.",COG,Voice and Accountability: Percentile Rank,VA.PER.RNK,15.942029
Cameroon,CMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.352949023
Cameroon,CMR,Voice and Accountability: Estimate,VA.EST,-1.148244619
Angola,AGO,Rule of Law: Percentile Rank,RL.PER.RNK,16.03773499
Cameroon,CMR,Control of Corruption: Estimate,CC.EST,-1.127934813
Gabon,GAB,Control of Corruption: Percentile Rank,CC.PER.RNK,16.03773499
Cameroon,CMR,Government Effectiveness: Estimate,GE.EST,-0.881544709
Lao PDR,LAO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,16.03773499
Nepal,NPL,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.03773499
Cameroon,CMR,Regulatory Quality: Estimate,RQ.EST,-0.898889482
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.03773499
Cameroon,CMR,Rule of Law: Estimate,RL.EST,-1.045376182
Haiti,HTI,Voice and Accountability: Percentile Rank,VA.PER.RNK,16.42512131
Canada,CAN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.772814035
Canada,CAN,Voice and Accountability: Estimate,VA.EST,1.434968352
Guatemala,GTM,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.50943375
Canada,CAN,Control of Corruption: Estimate,CC.EST,1.658579826
Liberia,LBR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,16.50943375
Canada,CAN,Government Effectiveness: Estimate,GE.EST,1.567070484
Mozambique,MOZ,Rule of Law: Percentile Rank,RL.PER.RNK,16.50943375
Uganda,UGA,Control of Corruption: Percentile Rank,CC.PER.RNK,16.50943375
Canada,CAN,Regulatory Quality: Estimate,RQ.EST,1.677092791
Zimbabwe,ZWE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.50943375
Canada,CAN,Rule of Law: Estimate,RL.EST,1.566220164
"Congo, Dem. Rep.",COD,Voice and Accountability: Percentile Rank,VA.PER.RNK,16.90821266
Cayman Islands,CYM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.649437666
Cayman Islands,CYM,Voice and Accountability: Estimate,VA.EST,0.752333164
Azerbaijan,AZE,Control of Corruption: Percentile Rank,CC.PER.RNK,16.98113251
Cayman Islands,CYM,Control of Corruption: Estimate,CC.EST,0.457741022
Ethiopia,ETH,Regulatory Quality: Percentile Rank,RQ.PER.RNK,16.98113251
Cayman Islands,CYM,Government Effectiveness: Estimate,GE.EST,1.262335181
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,16.98113251
Honduras,HND,Rule of Law: Percentile Rank,RL.PER.RNK,16.98113251
Cayman Islands,CYM,Regulatory Quality: Estimate,RQ.EST,1.085572481
West Bank and Gaza,PSE,Government Effectiveness: Percentile Rank,GE.PER.RNK,16.98113251
Cayman Islands,CYM,Rule of Law: Estimate,RL.EST,0.721195281
Cameroon,CMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,17.39130402
Central African Republic,CAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.162472963
Central African Republic,CAF,Voice and Accountability: Estimate,VA.EST,-1.21139431
Burundi,BDI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,17.45282936
Central African Republic,CAF,Control of Corruption: Estimate,CC.EST,-1.24606657
"Iran, Islamic Rep.",IRN,Rule of Law: Percentile Rank,RL.PER.RNK,17.45282936
Central African Republic,CAF,Government Effectiveness: Estimate,GE.EST,-1.709396243
Lesotho,LSO,Government Effectiveness: Percentile Rank,GE.PER.RNK,17.45282936
Mexico,MEX,Control of Corruption: Percentile Rank,CC.PER.RNK,17.45282936
Central African Republic,CAF,Regulatory Quality: Estimate,RQ.EST,-1.474184155
Uganda,UGA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.45282936
Central African Republic,CAF,Rule of Law: Estimate,RL.EST,-1.701157451
Oman,OMN,Voice and Accountability: Percentile Rank,VA.PER.RNK,17.87439537
Chad,TCD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.483703375
Chad,TCD,Voice and Accountability: Estimate,VA.EST,-1.476254106
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.92452812
Chad,TCD,Control of Corruption: Estimate,CC.EST,-1.488084197
Bangladesh,BGD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,17.92452812
Chad,TCD,Government Effectiveness: Estimate,GE.EST,-1.422905684
Kyrgyz Republic,KGZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,17.92452812
Madagascar,MDG,Control of Corruption: Percentile Rank,CC.PER.RNK,17.92452812
Chad,TCD,Regulatory Quality: Estimate,RQ.EST,-1.14935708
Mali,MLI,Rule of Law: Percentile Rank,RL.PER.RNK,17.92452812
Chad,TCD,Rule of Law: Estimate,RL.EST,-1.372529984
United Arab Emirates,ARE,Voice and Accountability: Percentile Rank,VA.PER.RNK,18.35748863
Chile,CHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.118578859
Chile,CHL,Voice and Accountability: Estimate,VA.EST,0.972975135
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,18.39622688
Chile,CHL,Control of Corruption: Estimate,CC.EST,0.968280137
Guinea,GIN,Control of Corruption: Percentile Rank,CC.PER.RNK,18.39622688
Chile,CHL,Government Effectiveness: Estimate,GE.EST,0.54677397
"Iran, Islamic Rep.",IRN,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.39622688
Madagascar,MDG,Rule of Law: Percentile Rank,RL.PER.RNK,18.39622688
Chile,CHL,Regulatory Quality: Estimate,RQ.EST,0.978411138
Nicaragua,NIC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,18.39622688
Chile,CHL,Rule of Law: Estimate,RL.EST,0.69040066
Zimbabwe,ZWE,Voice and Accountability: Percentile Rank,VA.PER.RNK,18.84057999
China,CHN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.441073626
China,CHN,Voice and Accountability: Estimate,VA.EST,-1.609574914
Cameroon,CMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,18.86792374
China,CHN,Control of Corruption: Estimate,CC.EST,0.015970249
Djibouti,DJI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,18.86792374
China,CHN,Government Effectiveness: Estimate,GE.EST,0.495032012
Honduras,HND,Control of Corruption: Percentile Rank,CC.PER.RNK,18.86792374
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,18.86792374
China,CHN,Regulatory Quality: Estimate,RQ.EST,-0.418417633
Ukraine,UKR,Rule of Law: Percentile Rank,RL.PER.RNK,18.86792374
China,CHN,Rule of Law: Estimate,RL.EST,-0.041443985
Guinea,GIN,Voice and Accountability: Percentile Rank,VA.PER.RNK,19.32367134
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.641925931
Colombia,COL,Voice and Accountability: Estimate,VA.EST,0.166357532
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,19.3396225
Colombia,COL,Control of Corruption: Estimate,CC.EST,-0.361808151
Cameroon,CMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.3396225
Colombia,COL,Government Effectiveness: Estimate,GE.EST,0.014415628
Honduras,HND,Government Effectiveness: Percentile Rank,GE.PER.RNK,19.3396225
Liberia,LBR,Rule of Law: Percentile Rank,RL.PER.RNK,19.3396225
Colombia,COL,Regulatory Quality: Estimate,RQ.EST,0.140449166
Russian Federation,RUS,Control of Corruption: Percentile Rank,CC.PER.RNK,19.3396225
Colombia,COL,Rule of Law: Estimate,RL.EST,-0.426875532
Kazakhstan,KAZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,19.8067627
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.230514869
Comoros,COM,Voice and Accountability: Estimate,VA.EST,-0.868450522
Belarus,BLR,Government Effectiveness: Percentile Rank,GE.PER.RNK,19.81132126
Comoros,COM,Control of Corruption: Estimate,CC.EST,-1.244413257
Lao PDR,LAO,Control of Corruption: Percentile Rank,CC.PER.RNK,19.81132126
Comoros,COM,Government Effectiveness: Estimate,GE.EST,-1.682512879
Nigeria,NGA,Rule of Law: Percentile Rank,RL.PER.RNK,19.81132126
Sao Tome and Principe,STP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.81132126
Comoros,COM,Regulatory Quality: Estimate,RQ.EST,-1.200538039
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,19.81132126
Comoros,COM,Rule of Law: Estimate,RL.EST,-1.313717961
Liberia,LBR,Control of Corruption: Percentile Rank,CC.PER.RNK,20.28301811
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.977746248
"Congo, Dem. Rep.",COD,Voice and Accountability: Estimate,VA.EST,-1.183693051
Pakistan,PAK,Regulatory Quality: Percentile Rank,RQ.PER.RNK,20.28301811
"Congo, Dem. Rep.",COD,Control of Corruption: Estimate,CC.EST,-1.544474006
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.28301811
"Congo, Dem. Rep.",COD,Government Effectiveness: Estimate,GE.EST,-1.745920062
Sao Tome and Principe,STP,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.28301811
Timor-Leste,TLS,Rule of Law: Percentile Rank,RL.PER.RNK,20.28301811
"Congo, Dem. Rep.",COD,Regulatory Quality: Estimate,RQ.EST,-1.47606945
Qatar,QAT,Voice and Accountability: Percentile Rank,VA.PER.RNK,20.28985596
"Congo, Dem. Rep.",COD,Rule of Law: Estimate,RL.EST,-1.672433853
Bolivia,BOL,Control of Corruption: Percentile Rank,CC.PER.RNK,20.75471687
"Congo, Rep.",COG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.016906014
"Congo, Rep.",COG,Voice and Accountability: Estimate,VA.EST,-1.199183702
Madagascar,MDG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,20.75471687
"Congo, Rep.",COG,Control of Corruption: Estimate,CC.EST,-1.359451652
Malawi,MWI,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.75471687
"Congo, Rep.",COG,Government Effectiveness: Estimate,GE.EST,-1.369321823
Mexico,MEX,Rule of Law: Percentile Rank,RL.PER.RNK,20.75471687
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.75471687
"Congo, Rep.",COG,Regulatory Quality: Estimate,RQ.EST,-1.261431336
Ethiopia,ETH,Voice and Accountability: Percentile Rank,VA.PER.RNK,20.77294731
"Congo, Rep.",COG,Rule of Law: Estimate,RL.EST,-1.089522958
Burkina Faso,BFA,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.22641563
Cook Islands,COK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.158820033
Cook Islands,COK,Voice and Accountability: Estimate,VA.EST,1.164212465
Cambodia,KHM,Rule of Law: Percentile Rank,RL.PER.RNK,21.22641563
Cook Islands,COK,Control of Corruption: Estimate,CC.EST,0.048777163
Mali,MLI,Control of Corruption: Percentile Rank,CC.PER.RNK,21.22641563
Cook Islands,COK,Government Effectiveness: Estimate,GE.EST,-0.16702421
Suriname,SUR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,21.22641563
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,21.22641563
Cook Islands,COK,Regulatory Quality: Estimate,RQ.EST,-0.076762997
West Bank and Gaza,PSE,Voice and Accountability: Percentile Rank,VA.PER.RNK,21.25603867
Cook Islands,COK,Rule of Law: Estimate,RL.EST,-0.552327216
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,21.69811249
Costa Rica,CRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.954446793
Costa Rica,CRI,Voice and Accountability: Estimate,VA.EST,1.06959331
Mozambique,MOZ,Control of Corruption: Percentile Rank,CC.PER.RNK,21.69811249
Costa Rica,CRI,Control of Corruption: Estimate,CC.EST,0.46584937
Papua New Guinea,PNG,Government Effectiveness: Percentile Rank,GE.PER.RNK,21.69811249
Costa Rica,CRI,Government Effectiveness: Estimate,GE.EST,0.053266428
Solomon Islands,SLB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,21.69811249
Uzbekistan,UZB,Rule of Law: Percentile Rank,RL.PER.RNK,21.69811249
Costa Rica,CRI,Regulatory Quality: Estimate,RQ.EST,0.567061722
Algeria,DZA,Voice and Accountability: Percentile Rank,VA.PER.RNK,21.73913002
Costa Rica,CRI,Rule of Law: Estimate,RL.EST,0.43657729
Djibouti,DJI,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.16981125
Cote d'Ivoire,CIV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.516378641
Cote d'Ivoire,CIV,Voice and Accountability: Estimate,VA.EST,-0.417194635
Gabon,GAB,Rule of Law: Percentile Rank,RL.PER.RNK,22.16981125
Cote d'Ivoire,CIV,Control of Corruption: Estimate,CC.EST,-0.348596215
Malawi,MWI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,22.16981125
Cote d'Ivoire,CIV,Government Effectiveness: Estimate,GE.EST,-0.342977226
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,22.16981125
Peru,PER,Control of Corruption: Percentile Rank,CC.PER.RNK,22.16981125
Cote d'Ivoire,CIV,Regulatory Quality: Estimate,RQ.EST,-0.152012959
Iraq,IRQ,Voice and Accountability: Percentile Rank,VA.PER.RNK,22.22222137
Cote d'Ivoire,CIV,Rule of Law: Estimate,RL.EST,-0.479640156
Algeria,DZA,Rule of Law: Percentile Rank,RL.PER.RNK,22.64151001
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.612161279
Croatia,HRV,Voice and Accountability: Estimate,VA.EST,0.613270462
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,22.64151001
Croatia,HRV,Control of Corruption: Estimate,CC.EST,0.148001134
Mozambique,MOZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,22.64151001
Croatia,HRV,Government Effectiveness: Estimate,GE.EST,0.581651032
Pakistan,PAK,Control of Corruption: Percentile Rank,CC.PER.RNK,22.64151001
Timor-Leste,TLS,Government Effectiveness: Percentile Rank,GE.PER.RNK,22.64151001
Croatia,HRV,Regulatory Quality: Estimate,RQ.EST,0.502549887
Rwanda,RWA,Voice and Accountability: Percentile Rank,VA.PER.RNK,22.70531464
Croatia,HRV,Rule of Law: Estimate,RL.EST,0.368116319
Bangladesh,BGD,Government Effectiveness: Percentile Rank,GE.PER.RNK,23.11320686
